Age,"Height, cm",Weight,Place of birth,Gold,Silver,Bronze,Total,Sport,Sex_F,Sex_M
44,178.0,83.0,29,0,0,0,0,9,0,1
25,187.0,83.0,108,0,0,0,0,11,0,1
22,166.0,53.0,66,0,0,0,0,6,1,0
35,191.0,78.0,120,0,0,0,0,15,0,1
65,185.0,76.0,32,0,0,0,0,13,0,1
24,188.0,89.0,11,0,0,0,0,3,0,1
23,191.0,86.0,66,0,0,0,0,16,0,1
25,170.0,67.0,14,0,0,0,0,2,0,1
18,185.0,69.0,14,0,0,0,0,2,1,0
25,190.0,78.0,42,0,0,0,0,2,0,1
24,171.0,67.0,11,0,0,0,0,10,1,0
24,157.0,50.0,66,0,0,0,0,11,1,0
24,168.0,60.0,62,0,0,0,0,1,0,1
25,179.0,63.0,81,0,0,0,0,2,0,1
23,165.0,53.0,180,0,0,0,0,2,1,0
27,186.0,95.0,57,0,0,0,0,3,0,1
21,173.0,63.0,151,0,0,0,0,5,0,1
24,183.0,89.0,72,0,0,0,0,3,0,1
25,162.0,52.0,26,0,0,0,0,1,1,0
21,174.0,73.0,57,0,0,0,0,3,1,0
23,171.0,53.0,24,0,0,0,0,2,1,0
42,185.0,70.0,162,0,0,0,0,9,0,1
28,166.0,50.0,184,0,0,0,0,2,1,0
30,166.0,63.0,46,0,0,0,0,1,1,0
22,186.0,95.0,72,0,0,0,0,11,0,1
27,190.0,98.0,72,0,0,0,0,9,0,1
24,174.0,67.0,11,0,0,0,0,5,0,1
21,180.0,81.0,135,0,0,0,0,20,0,1
30,168.0,72.0,11,0,0,0,0,2,1,0
29,165.0,56.0,32,0,0,0,0,2,1,0
25,185.0,79.0,186,0,0,0,0,2,0,1
22,180.0,74.0,186,0,0,0,0,2,0,1
21,201.0,90.0,162,0,0,0,0,16,0,1
22,191.0,89.0,149,0,0,0,0,19,0,1
24,194.0,85.0,162,0,0,0,0,3,0,1
22,166.0,55.0,92,0,0,0,0,10,1,0
19,180.0,65.0,89,0,0,0,0,6,1,0
39,180.0,73.0,66,0,0,0,0,15,0,1
22,195.0,67.0,179,0,0,0,0,16,0,1
31,156.0,45.0,70,0,0,0,0,2,1,0
25,180.0,67.0,89,0,0,0,0,15,0,1
24,170.0,55.0,81,0,0,0,0,4,0,1
25,185.0,110.0,68,0,0,0,0,4,0,1
27,171.0,57.0,11,0,0,0,0,8,1,0
30,188.0,69.0,150,0,0,0,0,2,0,1
22,180.0,66.0,35,0,0,0,0,2,1,0
24,170.0,66.0,151,0,0,0,0,1,0,1
19,178.0,63.0,54,0,0,0,0,2,0,1
22,165.0,55.0,54,0,0,0,0,4,0,1
34,185.0,96.0,54,0,0,0,0,4,0,1
17,160.0,75.0,182,0,0,0,0,17,1,0
28,171.0,64.0,70,0,0,0,0,9,0,1
19,182.0,82.0,112,0,0,0,0,11,0,1
32,166.0,55.0,112,0,0,0,0,2,1,0
29,168.0,65.0,112,0,0,0,0,9,1,0
26,192.0,83.0,70,0,0,0,0,2,0,1
27,190.0,73.0,150,0,0,0,0,2,0,1
27,156.0,50.0,150,0,0,0,0,2,0,1
22,178.0,59.0,57,0,0,0,0,8,0,1
28,173.0,57.0,70,0,0,0,0,2,1,0
23,158.0,67.0,162,0,0,0,0,19,1,0
29,174.0,74.0,149,1,0,0,1,9,0,1
37,177.0,65.0,26,0,0,0,0,6,1,0
28,194.0,108.0,57,0,0,0,0,3,0,1
22,178.0,59.0,186,0,0,0,0,2,1,0
28,183.0,77.0,70,0,0,0,0,2,1,0
28,170.0,68.0,89,1,0,0,1,14,0,1
25,194.0,90.0,81,0,0,0,0,6,0,1
33,174.0,87.0,62,0,0,0,0,1,1,0
25,166.0,105.0,44,0,0,0,0,1,1,0
24,194.0,90.0,11,0,0,0,0,6,0,1
23,175.0,64.0,62,0,0,0,0,9,0,1
46,175.0,74.0,7,0,0,0,0,11,1,0
31,172.0,59.0,57,0,0,0,0,2,1,0
28,180.0,73.0,145,0,0,0,0,12,0,1
26,159.0,57.0,145,0,0,0,0,1,1,0
31,182.0,80.0,26,0,0,0,0,12,0,1
20,190.0,80.0,116,0,0,0,0,11,0,1
21,176.0,68.0,42,0,0,0,0,2,0,1
22,195.0,96.0,45,0,0,0,0,6,0,1
27,186.0,71.0,45,0,0,0,0,7,0,1
23,177.0,80.0,62,0,0,0,0,18,0,1
26,163.0,50.0,150,0,0,0,0,15,1,0
29,170.0,62.0,97,0,0,0,0,10,1,0
23,198.0,98.0,150,0,0,0,0,6,0,1
27,188.0,84.0,186,0,0,0,0,11,0,1
27,168.0,60.0,129,0,0,0,0,1,0,1
24,181.0,70.0,57,0,0,0,0,20,0,1
29,185.0,75.0,83,0,0,0,0,2,0,1
27,167.0,70.0,11,0,0,0,0,3,1,0
21,180.0,63.0,57,0,0,0,0,6,1,0
23,178.0,65.0,167,0,0,0,0,6,1,0
30,170.0,68.0,5,0,0,0,0,1,1,0
28,172.0,76.0,26,0,0,0,0,2,0,1
26,168.0,49.0,145,0,0,0,0,2,1,0
27,177.0,93.0,42,0,0,0,0,2,1,0
32,168.0,52.0,53,0,0,0,0,2,0,1
25,160.0,48.0,89,0,0,0,0,1,1,0
33,184.0,78.0,145,0,0,0,0,6,0,1
29,183.0,79.0,90,0,0,0,0,2,0,1
28,170.0,60.0,66,0,0,0,0,16,1,0
19,178.0,70.0,151,0,0,0,0,2,0,1
27,184.0,66.0,92,0,0,0,0,2,0,1
27,183.0,67.0,50,0,0,0,0,20,0,1
23,178.0,65.0,32,0,0,0,0,6,1,0
26,181.0,62.0,149,0,0,0,0,2,1,0
20,180.0,73.0,151,0,0,1,1,6,0,1
30,172.0,54.0,84,0,0,0,0,8,1,0
33,178.0,77.0,66,0,0,0,0,11,0,1
23,190.0,110.0,66,0,0,0,0,2,0,1
21,188.0,80.0,36,0,0,0,0,13,0,1
21,163.0,52.0,11,0,0,0,0,6,1,0
40,182.0,77.0,151,0,0,1,1,9,0,1
21,172.0,57.0,151,0,0,0,0,2,1,0
30,180.0,78.0,0,0,0,0,0,1,1,0
25,189.0,90.0,32,0,0,0,0,2,0,1
34,171.0,57.0,90,0,0,0,0,2,1,0
26,174.0,74.0,93,0,0,0,0,4,0,1
32,188.0,74.0,11,0,0,0,0,2,0,1
24,166.0,60.0,111,0,0,0,0,1,0,1
25,177.0,64.0,62,0,0,0,0,2,0,1
24,198.0,115.0,72,0,0,0,0,3,0,1
27,203.0,120.0,83,0,0,0,0,2,0,1
14,172.0,72.0,132,0,0,0,0,6,1,0
27,174.0,60.0,111,0,0,0,0,2,0,1
23,185.0,93.0,186,0,0,0,0,9,0,1
27,211.0,51.0,144,0,0,0,0,16,0,1
29,165.0,70.0,151,0,0,0,0,9,1,0
22,182.0,84.0,148,0,0,0,0,19,0,1
23,178.0,78.0,62,0,0,0,0,6,0,1
24,165.0,63.0,159,0,0,0,0,11,1,0
25,190.0,80.0,46,0,0,0,0,11,0,1
28,160.0,50.0,171,0,0,0,0,2,1,0
28,184.0,81.0,162,0,0,0,0,1,0,1
26,180.0,68.0,171,0,0,0,0,2,0,1
20,170.0,68.0,94,0,0,0,0,2,0,1
21,167.0,65.0,94,0,0,0,0,2,0,1
26,170.0,73.0,70,0,0,0,0,10,1,0
48,167.0,56.0,32,0,0,0,0,13,1,0
25,175.0,66.0,70,0,0,0,0,10,1,0
38,182.0,76.0,165,0,0,0,0,13,0,1
22,183.0,71.0,62,1,1,1,3,6,1,0
33,178.0,65.0,183,0,0,0,0,6,0,1
29,160.0,50.0,152,0,0,0,0,2,1,0
31,190.0,122.0,22,0,0,0,0,2,0,1
31,182.0,87.0,129,0,0,0,0,20,0,1
28,190.0,87.0,22,0,0,0,0,14,0,1
27,162.0,52.0,70,0,0,0,0,1,1,0
26,193.0,90.0,70,0,0,0,0,2,1,0
28,178.0,60.0,57,0,0,0,0,2,0,1
34,176.0,69.0,61,0,0,0,0,11,1,0
27,180.0,67.0,192,0,0,0,0,2,0,1
29,165.0,51.0,162,0,0,0,0,2,1,0
26,207.0,130.0,70,0,0,0,0,2,0,1
29,189.0,77.0,150,0,0,0,0,2,0,1
26,158.0,52.0,117,0,0,0,0,1,1,0
22,160.0,48.0,117,0,0,0,0,1,1,0
43,172.0,73.0,57,0,0,0,0,13,0,1
26,164.0,54.0,36,0,0,0,0,15,1,0
31,160.0,57.0,11,0,0,0,0,10,1,0
29,187.0,78.0,57,0,0,0,0,20,0,1
24,162.0,58.0,89,0,0,0,0,19,1,0
27,158.0,53.0,92,0,0,0,0,10,1,0
32,185.0,97.0,92,0,0,0,0,2,0,1
30,186.0,82.0,93,0,0,0,0,2,0,1
30,183.0,82.0,135,0,0,0,0,11,0,1
37,187.0,99.0,92,0,0,0,0,2,0,1
22,185.0,72.0,84,0,0,0,0,11,1,0
26,188.0,82.0,84,0,0,0,0,6,0,1
19,171.0,71.0,84,0,0,0,0,6,1,0
35,180.0,75.0,84,0,0,0,0,13,0,1
21,183.0,72.0,150,0,0,0,0,6,0,1
28,158.0,44.0,66,0,0,0,0,2,1,0
23,178.0,71.0,150,0,0,0,0,8,0,1
22,174.0,59.0,66,0,0,0,0,22,1,0
34,160.0,46.0,57,0,0,0,0,8,1,0
23,180.0,96.0,151,0,0,0,0,4,0,1
18,173.0,60.0,120,0,0,0,0,6,1,0
23,218.0,115.0,0,0,0,0,0,16,0,1
21,166.0,60.0,13,0,0,0,0,1,0,1
24,182.0,81.0,49,0,0,0,0,1,0,1
35,182.0,72.0,114,0,0,0,0,2,0,1
31,175.0,60.0,171,0,0,0,0,2,0,1
23,163.0,50.0,112,0,0,0,0,20,1,0
23,187.0,73.0,94,0,0,0,0,2,0,1
27,162.0,52.0,94,0,0,0,0,2,0,1
24,176.0,76.0,183,0,0,0,0,2,0,1
24,170.0,63.0,81,0,0,0,0,6,1,0
25,168.0,55.0,180,0,0,0,0,2,1,0
34,172.0,58.0,94,0,0,0,0,2,0,1
19,182.0,75.0,101,0,0,0,0,2,1,0
18,170.0,70.0,94,0,0,0,0,2,0,1
32,208.0,160.0,66,0,0,0,0,2,0,1
29,187.0,81.0,108,0,0,0,0,2,0,1
27,185.0,75.0,72,0,0,0,0,3,0,1
33,175.0,75.0,168,0,0,0,0,11,0,1
42,186.0,90.0,70,0,0,0,0,9,0,1
24,185.0,72.0,92,0,0,0,0,16,1,0
25,178.0,68.0,151,0,0,0,0,2,0,1
34,185.0,68.0,184,0,0,0,0,11,0,1
37,172.0,52.0,168,0,0,0,0,13,1,0
25,172.0,70.0,154,0,0,0,0,2,0,1
30,175.0,69.0,70,0,0,0,0,7,0,1
28,168.0,56.0,47,0,0,0,0,8,0,1
28,182.0,79.0,144,0,0,0,0,14,0,1
27,172.0,68.0,89,0,0,0,0,7,0,1
23,166.0,60.0,167,0,0,0,0,2,1,0
35,167.0,54.0,144,0,0,0,0,8,1,0
40,166.0,58.0,29,0,0,0,0,9,1,0
31,172.0,61.0,62,0,0,0,0,19,1,0
23,171.0,57.0,62,0,0,0,0,2,1,0
24,164.0,53.0,144,0,0,0,0,2,1,0
26,186.0,83.0,151,0,0,0,0,2,1,0
25,195.0,86.0,26,0,0,0,0,16,0,1
24,204.0,92.0,162,0,0,0,0,16,0,1
22,197.0,94.0,70,0,0,0,0,6,0,1
29,165.0,56.0,150,0,0,0,0,10,1,0
28,197.0,120.0,162,0,0,0,0,2,0,1
28,192.0,85.0,49,0,0,0,0,9,0,1
29,177.0,80.0,167,0,0,0,0,2,1,0
33,166.0,63.0,32,0,0,0,0,4,1,0
57,173.0,63.0,11,0,0,0,0,13,1,0
22,170.0,66.0,92,0,0,1,1,1,0,1
23,174.0,60.0,81,0,0,0,0,2,0,1
36,170.0,70.0,36,0,0,0,0,11,0,1
31,175.0,82.0,186,0,0,0,0,9,0,1
27,183.0,70.0,32,0,0,0,0,7,0,1
23,158.0,55.0,74,0,0,0,0,2,1,0
19,163.0,61.0,92,0,0,0,0,6,1,0
27,162.0,53.0,177,0,0,0,0,21,1,0
23,182.0,62.0,59,0,0,0,0,2,0,1
21,175.0,64.0,11,0,0,0,0,20,1,0
24,191.0,91.0,144,0,0,0,0,16,0,1
31,202.0,100.0,144,0,0,0,0,16,0,1
26,160.0,60.0,97,0,0,0,0,10,1,0
28,180.0,76.0,72,0,0,0,0,11,0,1
19,186.0,84.0,121,0,0,0,0,11,0,1
23,177.0,71.0,37,0,0,0,0,14,0,1
25,172.0,52.0,97,0,0,0,0,9,1,0
19,187.0,72.0,11,0,0,0,0,6,0,1
25,191.0,82.0,88,0,0,0,0,2,0,1
30,185.0,68.0,187,0,0,0,0,15,0,1
29,175.0,70.0,184,0,0,0,0,2,0,1
22,162.0,58.0,97,0,0,0,0,15,1,0
29,161.0,52.0,97,0,0,0,0,9,1,0
27,193.0,114.0,58,0,0,0,0,4,0,1
26,165.0,61.0,162,0,0,0,0,19,1,0
24,178.0,70.0,68,0,0,0,0,15,0,1
32,175.0,66.0,165,0,0,0,0,7,0,1
31,169.0,61.0,144,0,0,0,0,9,1,0
34,186.0,76.0,70,0,0,0,0,13,0,1
22,196.0,84.0,179,0,0,0,0,16,0,1
29,165.0,55.0,151,0,0,0,0,2,1,0
26,192.0,152.0,81,0,0,0,0,17,0,1
28,178.0,100.0,117,0,1,0,1,1,0,1
32,160.0,48.0,127,0,0,0,0,2,1,0
22,165.0,63.0,144,0,0,0,0,19,1,0
24,184.0,68.0,162,0,0,0,0,6,1,0
25,155.0,52.0,92,0,0,0,0,5,1,0
25,161.0,52.0,92,0,0,0,0,10,1,0
33,174.0,77.0,92,0,0,0,0,20,0,1
21,175.0,81.0,92,0,0,0,0,1,0,1
26,159.0,53.0,92,0,0,0,0,16,1,0
29,173.0,58.0,92,0,0,0,0,2,0,1
21,180.0,73.0,92,0,0,0,0,2,0,1
23,157.0,52.0,92,0,0,0,0,1,1,0
23,173.0,67.0,92,0,0,0,0,2,0,1
23,168.0,73.0,92,0,1,0,1,1,0,1
33,161.0,52.0,92,0,0,0,0,9,1,0
27,171.0,63.0,39,0,0,0,0,2,1,0
20,159.0,58.0,11,0,0,0,0,10,1,0
28,169.0,56.0,176,0,0,0,0,2,1,0
23,154.0,48.0,175,0,0,0,0,2,1,0
22,187.0,84.0,11,0,0,0,0,6,0,1
25,160.0,60.0,89,0,0,0,0,9,1,0
34,164.0,51.0,49,0,0,0,0,7,1,0
23,175.0,105.0,83,0,0,0,0,17,0,1
28,165.0,68.0,179,0,0,0,0,9,1,0
45,178.0,71.0,0,0,0,0,0,13,0,1
28,175.0,81.0,60,0,0,0,0,1,0,1
30,180.0,64.0,116,0,0,0,0,2,0,1
24,190.0,78.0,108,0,0,0,0,15,0,1
23,175.0,66.0,187,0,0,0,0,4,0,1
23,174.0,62.0,11,0,0,0,0,6,1,0
26,167.0,55.0,135,0,0,0,0,10,1,0
26,174.0,67.0,26,0,0,0,0,15,0,1
30,187.0,120.0,173,0,0,0,0,2,0,1
26,172.0,58.0,151,0,0,0,0,2,1,0
33,171.0,61.0,151,0,0,0,0,2,1,0
30,166.0,66.0,8,0,0,0,0,1,0,1
35,167.0,100.0,154,0,0,0,0,4,0,1
19,165.0,52.0,169,0,0,0,0,2,1,0
25,183.0,82.0,149,0,0,0,0,19,0,1
17,178.0,73.0,186,0,0,1,1,6,1,0
37,163.0,50.0,186,0,0,0,0,15,1,0
29,167.0,63.0,62,0,0,0,0,1,1,0
24,183.0,70.0,149,0,0,0,0,15,0,1
20,170.0,60.0,150,0,0,0,0,7,1,0
20,170.0,55.0,183,0,0,0,0,2,1,0
35,169.0,67.0,92,0,0,0,0,13,0,1
23,187.0,85.0,149,0,0,0,0,3,0,1
21,175.0,70.0,11,0,1,0,1,6,1,0
20,167.0,56.0,18,0,0,0,0,10,1,0
23,183.0,77.0,186,0,0,0,0,2,0,1
25,165.0,60.0,11,0,0,0,0,10,1,0
22,168.0,59.0,186,0,0,0,0,2,1,0
21,209.0,110.0,184,0,0,0,0,2,0,1
22,168.0,56.0,0,0,0,0,0,6,1,0
23,180.0,72.0,89,0,0,0,0,6,1,0
32,168.0,55.0,165,0,0,0,0,2,1,0
26,158.0,63.0,145,0,0,0,0,11,1,0
25,178.0,78.0,87,0,0,0,0,6,0,1
27,186.0,90.0,135,0,0,0,0,2,0,1
23,193.0,82.0,14,0,0,0,0,2,0,1
19,180.0,77.0,79,0,0,0,0,2,0,1
19,155.0,55.0,112,0,0,0,0,5,1,0
32,174.0,70.0,140,0,0,0,0,20,0,1
35,167.0,58.0,150,0,0,0,0,2,0,1
17,175.0,70.0,35,0,0,0,0,1,1,0
21,155.0,48.0,78,0,0,0,0,4,1,0
25,178.0,88.0,150,0,0,0,0,18,0,1
29,178.0,65.0,72,0,0,0,0,6,1,0
27,179.0,61.0,89,0,0,0,0,15,0,1
21,158.0,62.0,135,0,0,0,0,14,1,0
26,172.0,66.0,11,0,0,0,0,19,1,0
27,163.0,64.0,20,0,0,0,0,10,1,0
51,182.0,75.0,135,0,0,1,1,13,0,1
36,183.0,70.0,32,0,0,0,0,9,0,1
26,177.0,70.0,135,0,0,0,0,20,1,0
15,184.0,67.0,50,0,0,0,0,6,1,0
35,193.0,83.0,186,0,0,0,0,2,0,1
20,160.0,54.0,166,0,0,0,0,2,1,0
34,168.0,90.0,53,0,0,0,0,17,1,0
25,172.0,81.0,0,0,0,1,1,1,0,1
24,182.0,82.0,58,0,0,0,0,2,0,1
24,165.0,44.0,92,0,0,0,0,2,1,0
24,179.0,66.0,129,0,0,0,0,6,1,0
31,198.0,130.0,186,0,0,0,0,2,0,1
26,194.0,79.0,121,0,0,0,0,16,0,1
29,194.0,105.0,162,0,0,0,0,3,0,1
18,179.0,63.0,101,0,0,0,0,6,1,0
24,169.0,53.0,61,0,0,0,0,2,1,0
24,176.0,60.0,151,0,0,0,0,2,0,1
27,191.0,91.0,151,0,0,0,0,19,0,1
26,206.0,93.0,29,0,0,0,0,16,0,1
34,200.0,95.0,29,0,0,0,0,16,0,1
21,185.0,88.0,168,0,0,0,0,9,0,1
33,187.0,75.0,3,0,0,0,0,2,0,1
34,186.0,94.0,70,0,0,0,0,20,0,1
32,182.0,60.0,57,0,0,0,0,2,0,1
22,173.0,62.0,46,0,0,0,0,11,1,0
16,171.0,60.0,22,0,0,0,0,6,1,0
24,197.0,82.0,29,0,0,0,0,2,0,1
27,194.0,96.0,61,0,0,0,0,11,0,1
27,178.0,90.0,92,0,0,1,1,1,0,1
26,173.0,77.0,92,0,0,0,0,20,0,1
17,162.0,51.0,92,0,0,0,0,12,0,1
24,184.0,71.0,152,0,0,0,0,6,0,1
19,161.0,56.0,17,0,0,0,0,2,1,0
26,154.0,46.0,94,0,0,0,0,2,1,0
20,176.0,74.0,181,0,0,0,0,2,0,1
31,186.0,75.0,84,0,0,0,0,8,0,1
26,170.0,59.0,144,0,0,0,0,11,1,0
24,179.0,67.0,84,0,0,0,0,6,1,0
24,166.0,55.0,151,0,0,0,0,4,0,1
24,196.0,92.0,144,0,0,0,0,2,0,1
20,178.0,77.0,90,0,0,0,0,2,0,1
27,176.0,60.0,168,0,0,0,0,8,1,0
30,171.0,65.0,168,0,0,0,0,19,1,0
26,174.0,60.0,83,0,0,0,0,4,0,1
31,173.0,73.0,50,0,0,0,0,11,0,1
18,163.0,59.0,151,0,0,0,0,12,1,0
30,164.0,46.0,111,0,0,0,0,2,1,0
29,183.0,84.0,62,0,0,0,0,4,0,1
23,186.0,95.0,162,0,0,0,0,19,0,1
28,167.0,68.0,24,0,0,0,0,2,1,0
26,181.0,77.0,49,0,0,0,0,2,0,1
26,175.0,85.0,184,0,0,0,0,2,1,0
23,194.0,78.0,144,0,0,0,0,2,0,1
24,206.0,105.0,144,0,0,0,0,16,0,1
29,172.0,75.0,11,0,0,0,0,2,0,1
27,186.0,59.0,17,0,0,0,0,2,1,0
24,175.0,65.0,32,0,0,0,0,15,1,0
35,180.0,72.0,145,0,0,0,0,11,0,1
28,180.0,62.0,52,0,0,0,0,16,1,0
28,172.0,68.0,128,0,0,0,0,6,0,1
34,188.0,78.0,186,0,0,0,0,2,0,1
25,173.0,84.0,151,0,0,0,0,4,0,1
29,190.0,77.0,186,0,0,0,0,2,0,1
20,183.0,105.0,187,0,0,0,0,17,0,1
20,176.0,66.0,117,0,0,0,0,9,0,1
29,163.0,56.0,193,0,0,0,0,2,0,1
30,160.0,55.0,61,0,0,0,0,4,0,1
20,185.0,90.0,32,0,0,0,0,18,0,1
21,189.0,90.0,168,0,0,0,0,1,0,1
36,181.0,71.0,18,0,0,0,0,7,0,1
30,193.0,85.0,168,0,0,0,0,6,0,1
27,174.0,64.0,70,0,0,0,0,2,1,0
28,173.0,65.0,180,0,0,0,0,2,1,0
25,165.0,59.0,92,0,0,0,0,10,1,0
23,180.0,62.0,59,0,0,0,0,2,0,1
19,160.0,53.0,97,0,0,0,0,6,1,0
18,170.0,64.0,151,0,0,0,0,19,1,0
30,178.0,90.0,184,0,0,0,0,2,1,0
27,188.0,73.0,162,0,0,0,0,16,1,0
21,164.0,54.0,92,0,0,1,1,6,1,0
24,185.0,78.0,129,0,0,0,0,6,0,1
30,165.0,64.0,186,0,0,0,0,16,1,0
30,158.0,72.0,180,0,0,0,0,9,1,0
25,160.0,53.0,46,0,0,0,0,2,1,0
19,168.0,64.0,180,0,0,0,0,2,1,0
24,167.0,68.0,11,0,0,0,0,11,1,0
26,160.0,57.0,70,0,0,0,0,10,1,0
25,175.0,65.0,54,0,0,0,0,2,1,0
29,168.0,69.0,87,0,0,0,0,11,1,0
33,170.0,69.0,186,0,0,0,0,11,1,0
32,178.0,82.0,84,0,0,0,0,13,0,1
54,168.0,54.0,186,0,0,0,0,13,1,0
25,188.0,85.0,135,0,0,0,0,6,0,1
23,155.0,57.0,186,0,0,0,0,10,1,0
38,177.0,71.0,11,0,0,0,0,15,0,1
29,188.0,88.0,84,0,0,0,0,11,0,1
24,188.0,82.0,66,0,0,0,0,16,0,1
19,173.0,77.0,45,0,0,0,0,6,1,0
24,178.0,71.0,151,0,0,0,0,11,1,0
26,168.0,60.0,42,0,0,0,0,2,1,0
30,176.0,72.0,117,0,0,0,0,4,1,0
16,173.0,60.0,66,0,0,0,0,6,1,0
18,180.0,65.0,159,0,0,0,0,6,1,0
39,178.0,67.0,57,0,0,0,0,2,0,1
24,165.0,54.0,131,0,0,0,0,2,1,0
28,176.0,67.0,70,0,0,0,0,2,1,0
35,166.0,54.0,70,0,0,0,0,13,1,0
26,184.0,76.0,11,0,0,0,0,2,0,1
30,178.0,70.0,144,0,0,0,0,11,1,0
21,171.0,76.0,92,0,0,0,0,1,1,0
27,183.0,68.0,162,0,0,0,0,16,1,0
22,179.0,64.0,149,0,0,0,0,2,1,0
22,167.0,62.0,92,0,0,0,0,19,1,0
28,158.0,68.0,66,0,0,0,0,2,1,0
24,167.0,58.0,92,0,0,0,0,10,1,0
36,170.0,63.0,92,0,0,0,0,13,0,1
23,180.0,68.0,131,0,0,0,0,2,1,0
31,190.0,77.0,66,0,0,0,0,2,0,1
32,175.0,64.0,62,0,0,0,0,2,1,0
27,167.0,60.0,66,0,0,0,0,2,1,0
25,165.0,62.0,38,0,0,0,0,2,1,0
20,197.0,129.0,66,0,0,0,0,2,0,1
23,193.0,120.0,68,0,0,0,0,1,0,1
35,172.0,61.0,57,0,0,0,0,20,1,0
31,157.0,54.0,186,0,0,0,0,15,1,0
37,193.0,107.0,50,0,0,0,0,11,0,1
36,198.0,50.0,180,0,0,0,0,2,0,1
23,167.0,58.0,184,0,0,0,0,2,1,0
31,161.0,51.0,26,0,0,0,0,11,1,0
23,180.0,66.0,145,0,0,0,0,15,0,1
24,165.0,59.0,26,0,0,0,0,8,1,0
24,188.0,78.0,145,0,0,0,0,6,0,1
22,181.0,76.0,26,0,0,0,0,19,0,1
26,166.0,54.0,145,0,0,0,0,6,1,0
36,165.0,55.0,36,0,0,0,0,2,1,0
36,168.0,56.0,42,0,0,0,0,2,1,0
22,192.0,76.0,150,0,0,0,0,2,0,1
22,165.0,49.0,59,0,0,0,0,2,1,0
22,172.0,68.0,168,0,0,0,0,11,1,0
29,170.0,75.0,184,0,0,0,0,9,0,1
19,152.0,50.0,131,0,0,0,0,2,1,0
21,169.0,55.0,156,0,0,0,0,6,1,0
43,175.0,76.0,151,0,0,0,0,13,0,1
27,178.0,72.0,66,0,0,0,0,2,1,0
27,175.0,75.0,153,0,0,0,0,17,1,0
20,169.0,55.0,144,0,0,0,0,2,1,0
24,175.0,81.0,42,0,0,0,0,18,0,1
27,174.0,80.0,81,0,0,0,0,2,1,0
23,175.0,82.0,117,0,0,0,0,4,0,1
27,195.0,85.0,32,0,0,0,0,6,0,1
24,150.0,43.0,42,0,0,0,0,2,1,0
23,185.0,120.0,184,0,0,0,0,4,0,1
15,156.0,47.0,116,0,1,0,1,5,1,0
21,186.0,83.0,89,0,0,0,0,6,0,1
24,173.0,67.0,42,0,0,0,0,5,0,1
25,158.0,44.0,74,0,0,0,0,2,1,0
21,174.0,67.0,116,0,0,0,0,3,1,0
20,179.0,73.0,151,0,0,0,0,1,0,1
24,189.0,72.0,66,0,0,0,0,2,0,1
26,158.0,54.0,131,0,0,0,0,2,1,0
35,184.0,85.0,168,0,0,0,0,19,0,1
26,165.0,47.0,12,0,0,0,0,7,1,0
17,171.0,60.0,186,0,0,0,0,6,1,0
31,180.0,97.0,24,0,0,0,0,2,1,0
22,167.0,63.0,184,0,0,0,0,4,1,0
28,180.0,72.0,168,0,0,0,0,11,0,1
25,163.0,55.0,151,0,0,0,0,4,0,1
21,172.0,65.0,112,0,0,0,0,15,0,1
30,184.0,68.0,92,0,0,0,0,16,1,0
27,161.0,46.0,92,0,0,0,0,2,1,0
34,168.0,63.0,117,0,0,0,0,9,1,0
18,162.0,52.0,92,0,0,0,0,6,1,0
22,158.0,52.0,92,0,0,0,0,10,1,0
25,170.0,63.0,70,0,0,0,0,10,1,0
24,178.0,71.0,50,0,0,0,0,6,1,0
34,191.0,90.0,70,0,0,0,0,2,0,1
21,172.0,74.0,179,0,0,0,0,4,0,1
25,177.0,72.0,38,0,0,0,0,6,0,1
18,170.0,60.0,30,0,0,0,0,6,1,0
28,168.0,72.0,111,0,0,0,0,2,0,1
26,179.0,75.0,11,0,0,0,0,11,0,1
25,166.0,66.0,173,0,0,0,0,2,1,0
28,187.0,81.0,95,0,0,0,0,1,0,1
29,181.0,62.0,66,0,0,0,0,2,0,1
27,175.0,66.0,143,0,0,0,0,1,0,1
33,175.0,61.0,84,0,0,0,0,11,0,1
25,189.0,69.0,49,0,0,0,0,2,1,0
46,183.0,104.0,151,0,0,0,0,2,0,1
30,172.0,65.0,184,0,0,0,0,2,0,1
27,159.0,43.0,151,0,0,0,0,2,1,0
33,178.0,75.0,170,0,0,0,0,15,0,1
24,167.0,62.0,57,0,0,0,0,3,1,0
20,178.0,78.0,144,0,0,0,0,6,0,1
34,160.0,68.0,5,0,0,0,0,19,0,1
33,168.0,57.0,139,0,0,0,0,2,0,1
23,165.0,58.0,57,0,0,0,0,11,1,0
17,183.0,80.0,139,0,0,0,0,9,0,1
23,169.0,58.0,144,0,0,0,0,14,1,0
33,194.0,140.0,58,0,0,0,0,1,0,1
36,162.0,60.0,151,0,0,0,0,9,1,0
22,187.0,62.0,42,0,0,0,0,2,1,0
23,158.0,59.0,53,0,0,0,0,9,1,0
30,175.0,63.0,42,0,0,0,0,7,0,1
18,160.0,60.0,189,0,0,0,0,5,0,1
18,179.0,73.0,32,0,0,0,0,6,0,1
40,185.0,71.0,11,0,0,0,0,11,0,1
28,190.0,80.0,135,0,0,1,1,13,0,1
29,197.0,95.0,58,0,0,0,0,2,0,1
24,192.0,82.0,8,0,0,0,0,2,0,1
31,179.0,66.0,145,0,0,0,0,8,0,1
